Product Name,Supplier Location,Quantity,Blockchain Transaction ID,Transportation Mode,Production Date,Transaction Date,Delivery Date,Soil Quality,Crop Health,pesticides used or not for growing crop,Total Supply Chain Days took to Deliver Product,Quality Assessment
Lettuce,Navi Mumbai,7505,0xde3e88f2bf288463729f9f2d29d52417097063c83c9d3b54ed2a42d57ce5af2c,Ship,2021-10-06,2021-10-31,2021-11-20,Low,Infected,not_used,45,High
Rice,Srinagar,8397,0xba5fa7ed481ec9244a1199af3a2eb9cd5beeab4060ee4eb3977e531a082164d7,Truck,2022-04-07,2022-06-23,2022-09-13,Low,Stunted,not_used,159,Low
Corn,Jodhpur,640,0xce310fac142f9f84be5df90cacedd8b702534135429c5d0f3c00ecf4a67443d9,Truck,2022-05-07,2022-07-20,2022-10-11,Low,Stunted,not_used,157,Low
Rice,Kota,8234,0x7533b63d15cd5226b6f46e5a43376380b4e5f1310d2983fcfce0c7c3bc514409,Truck,2023-05-06,2023-07-21,2023-09-26,Medium,Healthy,used,143,Low
Tomatoes,Chandigarh,6162,0xa0f41b8471c6fc7a8d661dba7f12e428f5c684fb8725b88742b5948fdfa0eadd,Air,2023-03-07,2023-03-31,2023-04-29,High,Healthy,used,53,High
Tomatoes,Coimbatore,1722,0x10057ca41b5d80fec3ada9604112a44b198b5c15375dcf05daade579506d2df3,Air,2020-04-06,2020-04-26,2020-05-09,Low,Infected,not_used,33,High
Corn,Raipur,2801,0x789b0901b9514aedc11ce286c8b8cd8716f3dbc0019ea498a49845ff5e765c73,Air,2022-10-06,2022-10-31,2022-11-11,Low,Healthy,used,36,High
Potatoes,Thane,3785,0x5fcc8ed3f414e36cc885f5d7b489eeec0933edc7a7504b14e21fa100f2e4120f,Truck,2022-09-04,2022-11-24,2023-02-20,Low,Stunted,used,169,Low
Tomatoes,Chennai,2883,0x86015f09b2b161e9e003b0cf8ae799d3dc4b059e6617211957d1349d121435a4,Truck,2022-06-02,2022-06-23,2022-07-23,Low,Stunted,not_used,51,High
Potatoes,Mumbai,6515,0x919b81a461417c0e07d78efc804c8654321353e028effe008444351a92bee759,Ship,2021-08-07,2021-08-24,2021-09-12,Medium,Healthy,used,36,High
Potatoes,Bangalore,1525,0x87a40de23fb0a30f2e4e98610efd98206c197df693598b6ccedb9d4b0659b2d4,Truck,2022-12-02,2022-12-13,2023-01-10,High,Stunted,used,39,High
Rice,Bangalore,9399,0x3454ac97d0c87c3b5dd4e41bc42944616a7974562b3d5719fa883162797b45b3,Ship,2020-02-04,2020-03-25,2020-05-18,High,Stunted,used,104,Medium
Tomatoes,Mumbai,9878,0x02ae5bb1446643b79c2c028e9774c4a6d4a7e6da2aeb26c8bc56b0fcb835a463,Ship,2020-07-04,2020-10-02,2020-12-03,Medium,Stunted,not_used,152,Low
Tomatoes,Solapur,4367,0xdbed0c04c28336f361f37335187dfed8226a8bcf0bd07e219c578a4b31a05a58,Ship,2023-10-04,2023-10-19,2023-11-18,Medium,Stunted,used,45,High
Wheat,Ranchi,8287,0x017d51edf1a242663f9b665cff6dda41ef082fa2772aec121c243ef0f8ca1724,Ship,2022-11-07,2022-11-22,2022-12-03,Medium,Healthy,not_used,26,High
Rice,Ranchi,8259,0x5bd1f056c9393267f5dea1fb7125a8c4dfabffcbb14b0c9b745a0c7ebf115f21,Ship,2022-12-06,2023-02-13,2023-04-29,Medium,Healthy,not_used,144,Low
Corn,Vasai-Virar,5600,0x1a86089c24634f4a4b6a9b3b8de0aec241c95bb1086ad0fb8c49bc40ed72f369,Truck,2022-01-03,2022-02-02,2022-02-19,Medium,Healthy,used,47,High
Lettuce,Agra,8732,0xba61905c510cecc37949907fe6c8aa98191783901e234f3b9abeb88af8d77ad2,Truck,2021-11-01,2021-12-29,2022-02-20,Medium,Infected,not_used,111,Medium
Tomatoes,Chandigarh,7126,0x17a468c8d2a5b3c84ecd59ecdeec30290162dc00a5b33895eda0ae388760dbec,Air,2021-04-05,2021-05-25,2021-07-02,Low,Stunted,not_used,88,Medium
Wheat,Ranchi,4887,0x3ef69a39abc567aea252ba5b937d001a2bff8ef00bfe644848eace0b7e22c10d,Air,2023-08-03,2023-09-17,2023-10-19,Medium,Healthy,used,77,Medium
Potatoes,Kanpur,3713,0xea1fcbf4f0ec99621aac6739c8d47535ea12b2b29f54798dcdb9a311cb1503db,Air,2020-09-02,2020-10-29,2020-12-01,Low,Stunted,used,90,Medium
Lettuce,Bhopal,3329,0x243f4e57a1921c6d41e4af57bfb4176e1b16e8a60aef02b55ab5a4da14108fd4,Air,2020-08-02,2020-08-20,2020-09-03,High,Stunted,used,32,High
Potatoes,Coimbatore,2850,0xde93d5a4d0edb6a585a475fe2075407c37692ce2fe78b3be1842f2541adb502e,Air,2021-12-02,2022-02-14,2022-04-25,High,Healthy,used,144,Low
Soybeans,Solapur,6482,0xdc0ef45bfc36f0aced57d62d48723303749b2f133a92218d22f923d32fffea7b,Air,2023-11-02,2023-12-02,2023-12-25,High,Healthy,used,53,High
Potatoes,Vijayawada,801,0xc2ae74523026c42b7accf71521637da00cca8a6781f004beaee54725c6834493,Air,2022-08-04,2022-08-14,2022-08-24,Low,Healthy,not_used,20,High
Soybeans,Srinagar,6039,0x1cfd3a949591629a4540813f2c143a91ed1663131b264305d367a95b75ca9bfa,Air,2022-10-05,2022-11-19,2022-12-22,High,Healthy,not_used,78,Medium
Rice,Bhopal,3782,0x35d0694d3fa4e160c54877b0cf05f591606b9bcea1939cd5ad5f7e7faa077300,Ship,2022-10-04,2022-10-28,2022-11-14,Medium,Infected,not_used,41,High
Rice,Patna,8553,0x390dc7a7c2c712c7a9b394aa3105e2f17b987b7802da5c3fddbc7f74248550be,Air,2020-02-01,2020-03-24,2020-05-09,Low,Healthy,used,98,Medium
Rice,Faridabad,3337,0x01da5cc2743f792437f5093c3cb5c457db17e4100cde52a46f7bc93f05d418f6,Truck,2021-01-04,2021-02-07,2021-03-17,High,Infected,not_used,72,Medium
Wheat,Amritsar,9413,0x73e9f84065942451f3edd7cf03d9bf3a6568034fb335bd043f51f83d16bfa590,Truck,2023-11-02,2023-12-22,2024-02-18,High,Infected,not_used,108,Medium
Wheat,Ahmedabad,6593,0xc59188408fab06f33d9c07e281c03e58e8eb3a6df1c690fd3993b08d87b4da97,Air,2023-01-02,2023-01-14,2023-02-06,Medium,Stunted,used,35,High
Potatoes,Gwalior,6869,0x488dbccd19449612997e875b5685abce61853c09b18553688ff8b7eb70074d4b,Ship,2022-02-02,2022-03-03,2022-03-23,High,Infected,not_used,49,High
Potatoes,Jaipur,7916,0x949dcf1df2ff8d6a64cc3a8e7c32b9621f6234f6ea9c35f544ae967703c8a561,Truck,2022-05-02,2022-05-25,2022-06-17,Low,Stunted,used,46,High
Tomatoes,Ghaziabad,9781,0x5829933d8b41f2e50182fe2b5e36035b834aeb4bff50fe725eea94265757267a,Truck,2023-11-06,2023-12-08,2024-01-21,Medium,Infected,used,76,Medium
Rice,Ghaziabad,9850,0x901373d9b062180c461a485c6a457b4404531be910fccd3e13221bed2664cbde,Ship,2023-10-02,2023-11-05,2023-12-27,High,Healthy,used,86,Medium
Lettuce,Coimbatore,8738,0xd70ab255c62c69f34c95ca1bbcb35dbe013b39b1a5d45dbf8f4078247298d758,Air,2023-02-01,2023-02-22,2023-03-14,High,Stunted,used,41,High
Potatoes,Mumbai,4289,0x97bac2d5dc01ccde63e20f96ec22ac10702f2d27cfededd4e933411297e0c65f,Air,2021-09-03,2021-09-29,2021-10-18,Medium,Stunted,not_used,45,High
Lettuce,Varanasi,7070,0x3013f28acffdb34e0f19e1529fce98e88bf71485ed8ae656ea9eb570749441d8,Ship,2022-09-07,2022-09-23,2022-10-21,Medium,Healthy,not_used,44,High
Tomatoes,Amritsar,7545,0xc944cf474ce32e3eb55a215d2e0dd0f2e37749bf62caf7cd041ca766982c6bde,Truck,2020-05-04,2020-06-03,2020-06-29,Medium,Stunted,not_used,56,High
Potatoes,Hyderabad,1709,0xf9e4683dd237d7a4d22e67838cea01de4b3f952665338a43ff205ee733ac4150,Air,2022-05-04,2022-06-07,2022-07-18,Medium,Infected,not_used,75,Medium
Rice,Jabalpur,5742,0x31aaf11398637be39578b6d26a8feac0e13d05c133cdef93ba8a9f030f55f4bc,Air,2022-07-04,2022-07-29,2022-08-13,Medium,Stunted,not_used,40,High
Rice,Madurai,174,0xd14ad2cf987419986b58d605c32173ae5430709f79abd716b0a27ef54dfc0433,Air,2021-10-03,2021-12-30,2022-03-29,High,Stunted,used,177,Low
Wheat,Meerut,2893,0xb7cc415f4ba160083a50fe6672afd242f16240f04a47d24cb406f98c74434d6e,Ship,2022-05-01,2022-07-09,2022-09-11,Low,Stunted,not_used,133,Low
Lettuce,Chennai,5154,0x37611655cb23bfbba192f5007fa453b69237faa68817b5579ebf3db9c1f7aef9,Ship,2023-12-05,2024-02-17,2024-05-04,Medium,Infected,used,151,Low
Wheat,Agra,554,0xad588dc7f15a3c227ee15fbf3ed056127da131e1c39b9fff2a6ce5322ea701db,Air,2022-07-02,2022-07-19,2022-08-09,Low,Infected,not_used,38,High
Potatoes,Navi Mumbai,793,0x56256427b161b77a1a2bf874756a7aa6969677053c979b10b33cd71a3e1fc7aa,Air,2022-12-01,2023-03-01,2023-05-25,High,Healthy,not_used,175,Low
Tomatoes,Bangalore,307,0x5130ce266709440f415efc5605e6629ef040c1dd902806da6ef463fa0f493b2c,Ship,2023-05-02,2023-05-20,2023-06-04,Low,Infected,not_used,33,High
Rice,Howrah,4275,0xa4f282e7c5476224b67035fa6613c90f403fe2fa47302c6ff0f51bb5443ca2b1,Truck,2021-12-01,2022-01-20,2022-02-20,Low,Infected,not_used,81,Medium
Corn,Lucknow,2314,0xa9f3442ce318faa698c89ec701df592d07feba781cba6e2a325f8aed2c6b88f6,Air,2022-09-02,2022-11-03,2023-01-27,Low,Healthy,not_used,147,Low
Corn,Mumbai,140,0x0c5300a9a6b59b444525604cc76c812778e93eea82889899749b2dd8e2a33751,Air,2020-01-01,2020-02-13,2020-03-18,High,Stunted,used,77,Medium
Tomatoes,Delhi,4188,0x1ad5f756730796a30db3314b6c42b64e5481cf9de7ad3720d784b73a27846233,Ship,2021-11-03,2021-12-15,2022-01-24,Medium,Infected,used,82,Medium
Wheat,Jodhpur,5219,0x10769eef053854c794aaf089d0d04d96a1af73827a61a1721729122b3a89257f,Air,2023-08-03,2023-10-12,2023-12-13,Medium,Stunted,not_used,132,Low
Corn,Bangalore,1662,0xb8f3834b63e81c529869af4e46ae4ba9aa0fbb2ba3c96c90e51a9bc5ec6370b6,Air,2021-03-01,2021-03-22,2021-04-19,Medium,Healthy,not_used,49,High
Potatoes,Allahabad,4460,0xa34d6b9bccd6375b96c42a3eb1553cf9272b174b76d167321183e863979673b6,Ship,2020-12-07,2020-12-23,2021-01-21,Low,Infected,used,45,High
Potatoes,Nagpur,6485,0x00fbc1186d85fd7402af8ed67d963ed237b56545e4c4b3997c39b275651c9eb5,Air,2020-12-02,2021-02-26,2021-05-18,High,Stunted,used,167,Low
Soybeans,Faridabad,1013,0x4ac0e6a2ba9e5aff513d96306bff70e03bb3440246fff00a9e1c6e25ce5f4508,Air,2020-12-05,2020-12-15,2021-01-12,High,Healthy,not_used,38,High
Soybeans,Kota,2651,0xf00adf2602569912df7b07de21addf1f303e93dfd85d1779f40600a3046b1b35,Truck,2020-06-02,2020-07-15,2020-08-15,High,Infected,not_used,74,Medium
Potatoes,Visakhapatnam,667,0x80e3e738eeaaea73df63cc8a3244efe90a51184977149a60c0c49f7e82f1f9bf,Air,2023-06-01,2023-06-26,2023-07-19,High,Infected,not_used,48,High
Lettuce,Vadodara,2218,0xa9d4831b085565d985f6c3cfd65aad4221dca7811bddba9261b92b46aa400632,Truck,2022-03-07,2022-03-20,2022-04-19,Low,Infected,not_used,43,High
Tomatoes,Patna,2184,0x00b8419eb5740e49f284f8b4067b7929776b9eda8beab893c84e0156c143e4a4,Truck,2023-07-02,2023-07-25,2023-08-04,Low,Infected,used,33,High
Lettuce,Solapur,6876,0x1db03e794a482c9eff8326ed69128eeeeb87f426738b42ceae581c45f3248b63,Air,2022-03-04,2022-05-19,2022-07-26,Medium,Healthy,used,144,Low
Corn,Lucknow,6048,0x18c87f83db0d8309d857613582f83a98d769d027c0307633946da3a5c1afe436,Ship,2021-12-05,2022-01-05,2022-03-02,High,Infected,used,87,Medium
Corn,Agra,6095,0xe78f5efe1dffcfe10c55a16148d477153da903436af6ba1e1e52917386550532,Truck,2023-08-03,2023-10-14,2023-12-26,High,Stunted,used,145,Low
Tomatoes,Vadodara,5637,0xe7458b8ed37790cd58791022289a8dd591296d76c748801b251cae24d2a6d674,Truck,2021-07-04,2021-07-23,2021-08-12,Low,Infected,used,39,High
Soybeans,Chennai,6606,0x2f50ee915e1df1ef60a248f64575c12efa4172027568cf3f2de4fd69b17d9691,Air,2023-05-03,2023-06-05,2023-07-31,Medium,Infected,used,89,Medium
Wheat,Thane,7649,0x5c08676fb481795c42ae9cf99c25ec99671ed5c16bddcf7d6f0cb588d690698a,Truck,2021-01-05,2021-02-21,2021-03-28,Medium,Stunted,not_used,82,Medium
Wheat,Kolkata,9373,0x5520c6dc0e767354a49c74d241d188618b40e7b538d8e273e4c9204ee7bd6f4f,Air,2022-04-02,2022-04-22,2022-05-14,Medium,Infected,not_used,42,High
Corn,Raipur,6404,0x90fcf7f29ee5717dfc2cf68031b07d0620c2e85ffe29c9c6bc30838893d77b03,Truck,2020-12-02,2021-01-27,2021-03-09,Medium,Healthy,used,97,Medium
Soybeans,Dhanbad,1438,0x347ed23b7b0ff91c4db0264c3d02f49890b5f148cc8119bc8b571b5b41c55c0b,Truck,2020-09-02,2020-09-12,2020-10-11,Medium,Infected,used,39,High
Rice,Lucknow,734,0x0d8803f4a6b2cd573914e86af7636be9cae4c0a1731c5d44d819d72de2ac314f,Ship,2021-02-07,2021-02-20,2021-03-02,Medium,Healthy,used,23,High
Lettuce,Patna,7204,0x36ee56f8e1c87e91aa9779521ab01d2ac0bb1caabb74490a253e6c705a57f276,Air,2021-03-06,2021-04-27,2021-06-18,Low,Healthy,used,104,Medium
Rice,Faridabad,7127,0x754c3cf11bfb076bfb43b757c9dc0baa5df6c3cf8c8d0588f642f1348d219d14,Ship,2021-12-03,2022-03-03,2022-05-26,Low,Infected,not_used,174,Low
Corn,Srinagar,2015,0xd5334541a338851e755ab661aef929a759e4425731287ec056cee70958c7d70b,Air,2020-10-05,2020-12-17,2021-03-11,High,Infected,not_used,157,Low
Soybeans,Meerut,7245,0xf3b9d26a2773b8e5162e485e2951dfba38263b173d24eaa82ffdae5c120bd0a3,Air,2022-11-02,2022-12-23,2023-02-05,Low,Infected,used,95,Medium
Tomatoes,Gwalior,4581,0x56a0c3242a1462a3c731a13819ded32e6d459b8ca1990b513616488949281061,Ship,2021-01-06,2021-03-07,2021-05-06,High,Healthy,used,120,Medium
Rice,Kota,954,0x73778e772baff6025607e29413ed631e08ef25ebedbea92e2007f2d923320516,Air,2023-08-01,2023-08-26,2023-09-22,Medium,Stunted,not_used,52,High
Wheat,Kanpur,2152,0x71b509fbf5f51b5369f9e851807eab2088d7f641a5d1e4caf5594d9dc5a595e7,Air,2023-12-01,2023-12-20,2024-01-03,Low,Healthy,used,33,High
Tomatoes,Pune,7515,0x6c54ff3664da6f3062cd72561845f596bd7eedabc963fb7230b58605a0fbe9ea,Truck,2023-06-03,2023-07-21,2023-09-03,Medium,Infected,not_used,92,Medium
Rice,Gwalior,4882,0xc61fe3b70389e5fac4ec3e078e187208a68e08468d5b978c8cdab02cc71b63e1,Truck,2023-10-05,2023-10-21,2023-10-31,Low,Infected,not_used,26,High
Soybeans,Dhanbad,1827,0x2f692a89f2dee89ea369945b77d126c5edca45802c5db1021373dcafd616c509,Air,2021-08-06,2021-10-18,2021-12-28,Low,Stunted,used,144,Low
Rice,Gwalior,5161,0x0c58657e5b6bc98d45b7b728fad9813ac5f24643366379aa7d8e41d2cd5e6e7a,Truck,2023-12-06,2023-12-26,2024-01-12,High,Healthy,used,37,High
Lettuce,Kolkata,2679,0x7d7b4b10fe3f7332427876bcbc80b2f6404677683b92764589297d8f76318c0e,Truck,2022-07-06,2022-09-07,2022-11-29,Low,Infected,not_used,146,Low
Rice,Kalyan-Dombivali,3938,0x9619224dbec005791f678b1e1acda5d7b76f3a2c272895cf21b8c58a8a54c192,Air,2023-05-02,2023-06-15,2023-08-06,Medium,Healthy,not_used,96,Medium
Wheat,Bangalore,2947,0x96ed7ede84b8182095c7096c2d58e30007a77a48a4ab1a1702c3aaff1a0ad080,Truck,2020-02-03,2020-02-22,2020-03-22,Low,Stunted,used,48,High
Wheat,Patna,9823,0x13279f0b3c060c922cd98e555309b6f108018ac40a2c423ff186c80764f9587a,Ship,2023-03-02,2023-05-07,2023-07-25,Medium,Stunted,not_used,145,Low
Wheat,Visakhapatnam,3954,0xb40117426f322efb32e2f2ade6155b60742de50e5505d7ff4fac92aefc1a1c92,Ship,2021-03-02,2021-04-19,2021-06-16,High,Healthy,used,106,Medium
Rice,Gwalior,3036,0x89f493a361d2a946518af0e93e1354d5dd24722cd71ddaa98dff8822b755e143,Air,2023-07-03,2023-08-08,2023-09-27,Low,Healthy,used,86,Medium
Soybeans,Kanpur,6945,0xead54bc489227c512b8785b590dd94b7779fa52ce0236a112c6ad85ea221f6bc,Ship,2021-04-07,2021-07-01,2021-09-29,Low,Stunted,not_used,175,Low
Soybeans,Kota,8290,0xc3089a31a35c38f18f32845c551f91eefadfe297373532e0b97e1b74c9100d3a,Ship,2020-05-06,2020-06-23,2020-08-17,Low,Healthy,not_used,103,Medium
Tomatoes,Amritsar,680,0x8a9674defa926ad1da18fcf8e5048b5e82d284e81d2e3ab4ce0f6bfa164d433e,Truck,2020-03-01,2020-05-21,2020-08-07,Low,Healthy,used,159,Low
Rice,Indore,6377,0xe0e836cf38ef76f7f4287b838cf8525ee6285598b2cae64c2c008fb627670b8b,Air,2022-03-06,2022-05-07,2022-08-04,High,Healthy,used,151,Low
Lettuce,Jabalpur,7403,0xb764dd66aba921f80eeebaca4a90a349d0700f59f11f161221b6edf8022f6732,Truck,2021-03-01,2021-05-29,2021-07-30,Low,Stunted,not_used,151,Low
Rice,Ahmedabad,5172,0x26548a8bf70b08b1968038e4848ae55e2bfb94b56681224e857c5bbd15733232,Air,2021-05-05,2021-05-15,2021-05-28,Low,Infected,used,23,High
Wheat,Dhanbad,4442,0x2e7e918e5337e6536fda604681697f243faaeeae0a9c22c35bfedc6dac08993f,Air,2020-09-06,2020-10-12,2020-11-22,Medium,Infected,used,77,Medium
Rice,Howrah,2916,0x65af42ae2e383340a379df688db784708afa605adb20b2bd4c3773b90e3fba6b,Truck,2023-03-03,2023-05-16,2023-07-31,High,Healthy,used,150,Low
Corn,Nashik,4890,0x9112515da68c797a1b8fe945d5a7b7718f1a9814aa8a7099f8c3abe187f1c3bd,Ship,2020-10-04,2020-11-01,2020-11-12,Low,Stunted,not_used,39,High
Wheat,Agra,6369,0x7c9a4e789f2b8618fc0d9ef7622ca8d3dbb2507e15d86204f197516089556666,Air,2022-01-01,2022-01-31,2022-02-18,Low,Healthy,not_used,48,High
Wheat,Bangalore,6504,0x73aff0dd3ff209c40aea95a04632977d622e4a7fe22b6ae540cbb4bfddd5ea9a,Air,2020-07-05,2020-07-19,2020-08-05,High,Infected,not_used,31,High
Tomatoes,Srinagar,6520,0xf7a7d7efe79bfea121da9464afc011ac8c7a334da5c90424de21f79c982f0b53,Ship,2020-08-05,2020-11-02,2021-01-05,Low,Infected,used,153,Low
Wheat,Ludhiana,3461,0x5b018535c1876629957a8bb1a5f427e86bd83a9dcfd60a3108193236abfa511d,Truck,2021-08-07,2021-11-01,2022-01-01,High,Healthy,not_used,147,Low
Rice,Solapur,836,0xf19f4f324917cc868bd2c18b451ba922c625eadaa886d627f7befac69f417d3a,Air,2023-07-04,2023-07-22,2023-08-08,Medium,Healthy,not_used,35,High
Wheat,Dhanbad,7624,0x58319b64574cd64c2f1f81e6ea5a7337cd28cc3009c7b0a4ea73d9ecc48f95e0,Ship,2020-12-03,2021-01-10,2021-02-11,High,Healthy,used,70,Medium
Corn,Faridabad,9475,0x49803a4aa00f12b424bcaf7a1589ed07018d0a85f3878f9884bc8d58a08e0d11,Truck,2021-01-06,2021-02-05,2021-02-16,High,Infected,used,41,High
Lettuce,Kalyan-Dombivali,9309,0x7152d36f6a8961927ee1606af136c776676b1d4b8d27201a4ddf266de5c3151e,Ship,2020-03-01,2020-03-23,2020-04-18,Low,Stunted,not_used,48,High
Tomatoes,Chandigarh,7207,0x28a07f190d03eff067c1d0cf199c7f141cce1f96e3532a3bd56493715740079b,Ship,2020-05-04,2020-07-22,2020-10-05,High,Infected,not_used,154,Low
Potatoes,Nashik,4406,0xc9b27550dac69e8a0c87a932b52acbf7cca6e31bfb73979500c479e0bd07dcb5,Truck,2023-03-03,2023-05-15,2023-07-30,Medium,Stunted,not_used,149,Low
Tomatoes,Kalyan-Dombivali,2319,0x3ef9e462904f6cd276c3a3b7c50e474e0a9df6da2b05a917484e1035e1618bf3,Air,2020-07-07,2020-09-07,2020-11-24,High,Stunted,not_used,140,Low
Corn,Jaipur,1700,0x704cac2927b44a5cca80b30d5cdc5bce193e3d7258401bb49d1c06a3887ca191,Truck,2023-05-05,2023-06-03,2023-06-28,Medium,Healthy,used,54,High
Potatoes,Pune,2762,0xd5580ba845e624edfa153f75f1e2daf1ccdf4b9e008a689aac2e522a8963da32,Air,2023-01-07,2023-04-06,2023-06-24,Low,Stunted,not_used,168,Low
Tomatoes,Guwahati,6173,0xc401e2186e1f3de94fbd253ab347b103ba89a56a2e2e906e4c723475cbcfbbbc,Ship,2023-01-07,2023-03-15,2023-05-23,Medium,Infected,not_used,136,Low
Lettuce,Vadodara,905,0xf35423ae8663bf2ca2ec1879237910a46e3ae37b67892f641a40d5aaa7d4c381,Ship,2023-10-01,2023-10-30,2023-11-10,High,Infected,used,40,High
Soybeans,Ranchi,5076,0x50d23f75c3fc1e15bcbfb1f915a3d484631793b656c4a9eb8177bec021fbace2,Truck,2023-07-07,2023-07-31,2023-08-17,High,Healthy,used,41,High
Tomatoes,Coimbatore,5566,0xe026d0f079d126f6b295b9463619b8787bf6a05dc3d0131379d571e3fc39445d,Truck,2020-07-01,2020-07-19,2020-08-04,Medium,Stunted,not_used,34,High
Rice,Indore,1461,0xa5b054c12ce8d35b1ad4db6cc86b46ca84ddb661735ca46596ee67a51b778362,Ship,2021-12-03,2022-02-09,2022-04-21,Medium,Infected,not_used,139,Low
Soybeans,Ludhiana,4546,0xe5705e34e33ca25517502fe57d6598f1c51eb30f75ab6b03d2326210e4807264,Air,2021-01-02,2021-02-05,2021-03-24,High,Infected,not_used,81,Medium
Lettuce,Amritsar,631,0xd00bdb634372fc920a31851df3c138b7b8e5aab92ea4868934259d582b2b92e4,Air,2023-07-03,2023-09-13,2023-12-04,High,Healthy,not_used,154,Low
Potatoes,Chennai,7723,0xd96f2ebd82997ea74d1425e6d3895aac25b36560ba1b21c7628c0eed34732c29,Air,2021-11-04,2021-11-23,2021-12-21,High,Healthy,not_used,47,High
Potatoes,Pune,6030,0xe3439985a6c89c30a94bd99325fcff9c4cedb137e8f97289e4f64be17c94effa,Truck,2020-06-04,2020-06-30,2020-07-24,High,Stunted,used,50,High
Corn,Kalyan-Dombivali,4863,0x3adbe8ca710d040cff8faed20dfeb08a91ecc265b5f63e30ba8645c35156eb3b,Air,2020-01-06,2020-02-03,2020-02-17,Medium,Stunted,used,42,High
Wheat,Coimbatore,7090,0x2b951c0f7aa883ddd99bd2262d18793996dc59e0ee82a50596304026b6ab8b12,Air,2023-11-04,2023-11-18,2023-12-01,High,Healthy,not_used,27,High
Tomatoes,Coimbatore,9332,0x3199bd7fa847d3d7a622d0a65fa4d12f417f8527144cdfad19a33cee8569aca4,Truck,2021-07-03,2021-08-01,2021-08-18,Medium,Healthy,used,46,High
Tomatoes,Navi Mumbai,132,0xd327880fc47ac3ddec769bd24f274d9fe53c7d86ecb524e132d8553b7b3b1b56,Ship,2023-01-03,2023-01-14,2023-02-02,Low,Stunted,not_used,30,High
Corn,Vasai-Virar,729,0x2813207674e9fa6e1cf83bd56831b64ee4dbbe88f4c41afad1b6bb89eec9d16d,Truck,2020-09-03,2020-11-28,2021-02-07,High,Stunted,used,157,Low
Rice,Chennai,7157,0x32e186c2e2867f3773b4760ab7acbe8a2f3b0897c35eaf5740a3b5d55236c68b,Truck,2021-01-05,2021-03-10,2021-06-05,Medium,Healthy,not_used,151,Low
Wheat,Vasai-Virar,2105,0xd9ea0c9cc658f77d9ac24a30f7a6485d7c0ef23b31ea8d47bda9f99075613ac3,Ship,2022-07-05,2022-09-28,2022-12-07,High,Healthy,not_used,155,Low
Lettuce,Jaipur,5197,0x7aa4de42fffa2d8b012e350f950875c6b6f18ae9f98b8294e21c34e82b94cf81,Air,2020-04-07,2020-06-13,2020-09-11,High,Infected,used,157,Low
Lettuce,Jaipur,5632,0x43fe2154ab89f2cd95914f4e08ab64ff80871c59f7958514e6bf306d899d558d,Ship,2022-05-02,2022-07-15,2022-09-15,High,Healthy,not_used,136,Low
Wheat,Vijayawada,8106,0x1080aa569f06c7d672812e840976cfe57efc0f0fa9c103f7ab1b715ca795c444,Air,2022-04-05,2022-05-22,2022-07-04,High,Infected,not_used,90,Medium
Potatoes,Faridabad,122,0x6c0c549fc141676718184e8521972696d45fff28d9fe6eb97e68c503ff5a2e7f,Air,2020-08-02,2020-08-13,2020-09-08,Medium,Healthy,not_used,37,High
Lettuce,Chandigarh,4019,0xa0b97cccd45f0dbba5af30af0c7c729328769df132e39a7b1fd0902e57c8a879,Air,2021-12-01,2021-12-11,2021-12-23,Low,Healthy,not_used,22,High
Soybeans,Chandigarh,2883,0x30348454fd5e0bae0135ffef275779ed80d11afe49cf717a85cc4b8aaf31854f,Air,2022-12-03,2023-02-23,2023-04-30,Medium,Healthy,not_used,148,Low
Wheat,Kota,9858,0x907e30d2ba492ba44dc4a911decda2b0a4c5aa8d74084049eea38eea3a8d66a9,Ship,2021-06-02,2021-06-22,2021-07-07,Medium,Healthy,not_used,35,High
Tomatoes,Solapur,7534,0xd7176afc38287c125f86e9eba85f07dad3414a70be4f7442510ccd30c24839d3,Air,2023-08-02,2023-10-15,2024-01-07,High,Infected,used,158,Low
Soybeans,Pune,3357,0x223f53b0e6b7c6867d23c1ae792fa67d1ae385cc8a73b4c783867c7b68597876,Air,2023-10-03,2023-12-10,2024-03-01,High,Stunted,used,150,Low
Rice,Pune,726,0xbb61d34a662207d7d98f57949534424ce543305251d13943d2b9a0883654ac86,Air,2020-04-02,2020-04-24,2020-05-08,Low,Stunted,not_used,36,High
Potatoes,Dhanbad,454,0x77bf8dcd710542f1a9906e722aa39f291e1bee9bfc2cd3442384cf284bbd2e4a,Ship,2021-10-06,2021-11-16,2022-01-07,Low,Stunted,not_used,93,Medium
Rice,Jaipur,3509,0x7f23588da01026a0017b388b9f430f0ba0f727ac0acc76ba885b6da98d38d50e,Ship,2023-05-01,2023-07-07,2023-10-01,Medium,Infected,used,153,Low
Soybeans,Thane,3733,0x4beef711c33fdccfc84af75995479a54556fcdf49bdf7b7f083874161f6ecb1b,Ship,2023-12-03,2024-02-27,2024-05-21,Low,Healthy,used,170,Low
Lettuce,Kalyan-Dombivali,2412,0x9ccf76274504ac2d2fda95d31463b2ca0648cee6a120f203a4f7ff532d623324,Air,2020-11-05,2020-12-02,2020-12-17,Low,Stunted,used,42,High
Rice,Dhanbad,2488,0x886ee41719924dbfdffcfa1c655c86b023303d971e03fce1bdba30cda48e5b99,Truck,2021-11-03,2021-12-17,2022-01-28,Medium,Healthy,used,86,Medium
